280.0,8.2000E-02
280.5,9.9000E-02
281.0,1.5000E-01
281.5,2.1200E-01
282.0,2.6700E-01
282.5,3.0300E-01
283.0,3.2500E-01
283.5,3.2300E-01
284.0,2.9900E-01
284.5,2.5024E-01
285.0,1.7589E-01
285.5,1.5500E-01
286.0,2.4200E-01
286.5,3.3300E-01
287.0,3.6200E-01
287.5,3.3900E-01
288.0,3.1100E-01
288.5,3.2500E-01
289.0,3.9200E-01
289.5,4.7900E-01
290.0,5.6300E-01
290.5,6.0600E-01
291.0,6.1800E-01
291.5,5.9800E-01
292.0,5.6700E-01
292.5,5.2900E-01
293.0,5.3800E-01
293.5,5.4900E-01
294.0,5.3300E-01
294.5,5.2000E-01
295.0,5.2700E-01
295.5,5.5900E-01
296.0,5.7300E-01
296.5,5.2100E-01
297.0,4.7800E-01
297.5,5.2900E-01
298.0,5.2800E-01
298.5,4.6800E-01
299.0,4.7200E-01
299.5,5.0100E-01
300.0,4.5794E-01
300.5,4.3300E-01
301.0,4.6300E-01
301.5,4.7756E-01
302.0,4.4900E-01
302.5,5.0800E-01
303.0,6.1200E-01
303.5,6.4600E-01
304.0,6.2100E-01
304.5,6.2600E-01
305.0,6.4200E-01
305.5,6.1100E-01
306.0,5.6500E-01
306.5,5.7500E-01
307.0,6.0500E-01
307.5,6.3100E-01
308.0,6.4500E-01
308.5,6.4050E-01
309.0,5.8000E-01
309.5,5.0000E-01
310.0,5.3300E-01
310.5,6.5200E-01
311.0,7.6200E-01
311.5,7.4400E-01
312.0,7.0615E-01
312.5,6.7600E-01
313.0,6.9400E-01
313.5,7.2400E-01
314.0,7.1700E-01
314.5,6.7600E-01
315.0,6.8450E-01
315.5,6.3200E-01
316.0,5.8700E-01
316.5,6.4900E-01
317.0,7.3900E-01
317.5,8.0189E-01
318.0,7.2361E-01
318.5,6.8000E-01
319.0,7.0580E-01
319.5,7.3318E-01
320.0,7.7500E-01
320.5,8.2600E-01
321.0,7.6546E-01
321.5,7.1900E-01
322.0,7.3513E-01
322.5,7.1152E-01
323.0,6.4900E-01
323.5,6.8138E-01
